norm_id,stat_id,norm.,freq.
9194,5468,invented,2
9195,5469,alignments,1
9196,5470,loyalties,2
9197,5470,loyalty,2
9198,5471,intent,1
9199,5472,encroachments,1
9200,5473,weaker,2
9201,5474,abandon,3
9202,5475,Spain,9
9203,5476,Freedom,6
9204,5477,personified,1
9205,5478,deity,1
9206,5479,daughter,7
9207,5479,daughters,1
9208,5480,incense,1
9209,5481,goddess,3
9210,5482,forsake,1
9211,5483,mankind,1
9212,5484,Liberty,3
9213,5485,annex,1
9214,5485,annexing,1
9215,5485,annexed,1
9216,5486,Spain.,1
9217,5487,added,2
9218,5488,bolt,1
9219,5488,bolts,1
9220,5489,heaven,1
9221,5490,mortals,1
9222,5491,resign,2
9223,5492,tyrant,1
9224,5492,tyrants,1
9225,5493,utmost,2
9226,5494,restrain,2
9227,5495,guerrilla,1
9228,5496,Portugal,4
9229,5497,wage,1
9230,5497,wages,1
9231,5498,heightened,1
9232,5499,reign,1
9233,5500,oppression,2
9234,5501,ambition,3
9235,5502,assuaged,1
9236,5503,despot,1
9237,5504,tyranny,2
9238,5505,deposed,2
9239,5506,familial,1
9240,5507,duly,2
9241,5508,surrender,1
9242,5509,infantry,1
9243,5510,downfall,2
9244,5511,territories,3
9245,5511,territory,1
9246,5512,kingdoms,1
9247,5512,kingdom,1
9248,5513,despotic,1
9249,5514,Ionian,1
9250,5515,Napoleonic,1
9251,5516,Hope,1
9252,5517,Nepal,1
9253,5518,Crown,2
9254,5519,Burmese,1
9255,5520,Australia,3
9256,5521,bloody,1
9257,5522,long-lasting,2
9258,5523,heroic,2
9259,5524,defender,1
9260,5525,aggression,1
9261,5526,corpses,1
9262,5527,militaristic,1
9263,5528,epoch,1
9264,5529,invocation,1
9265,5529,Invocation,3
9266,5530,disappearance,2
9267,5531,ripens,1
9268,5532,sympathy,1
9269,5532,Sympathies,1
9270,5533,Scots,2
9271,5534,prowess,1
9272,5535,resurrect,1
9273,5536,Fair,7
9274,5537,spoilers,1
9275,5538,breathed,1
9276,5538,breathe,1
9277,5539,clime,1
9278,5540,perish,1
9279,5541,throne,3
9280,5542,supremacy,3
9281,5543,prophet,1
9282,5544,exhorting,1
9283,5545,aboriginal,1
9284,5546,tribes,2
9285,5546,tribe,1
9286,5547,redeeming,1
9287,5548,interpolated,1
9288,5548,interpolates,1
9289,5549,unifying,1
9290,5550,Melodies,2
9291,5551,southern,4
9292,5552,Rome,2
9293,5553,Goths,1
9294,5554,subjugated,1
9295,5555,fringes,1
9296,5556,Shrouded,1
9297,5557,plaid,1
9298,5558,mould,2
9299,5559,dust,3
9300,5560,brave,1
9301,5561,accomplished,1
9302,5562,racial,1
9303,5563,splitting,2
9304,5564,Gaelic,1
9305,5565,versus,3
9306,5566,Prophecy,1
9307,5567,enemy,2
9308,5568,proclaims,1
9309,5569,won,1
9310,5570,Dreamer,1
9311,5571,burning,1
9312,5572,fled,2
9313,5572,fleeing,1
9314,5572,flee,1
9315,5573,brute,1
9316,5574,resistant,1
9317,5575,implicated,2
9318,5576,disgrace,1
9319,5577,gross,4
9320,5578,inaccuracy,1
9321,5578,inaccuracies,1
9322,5579,murmur,1
9323,5580,swelling,1
9324,5581,sacrifice,1
9325,5582,churl,1
9326,5583,hindsight,1
9327,5584,repression,1
9328,5585,espoused,1
9329,5586,rebels,2
9330,5587,predecessors,1
9331,5587,predecessor,1
9332,5588,moreover,1
9333,5589,unity,1
9334,5590,Literary,1
9335,5591,translated,1
9336,5592,ac,1
9337,5593,Nation,2
9338,5594,cme,8
9339,5595,Memory,1
9340,5596,Sister,1
9341,5597,scholar,1
9342,5597,scholars,1
9343,5598,authorship,2
9344,5599,freely,1
9345,5600,used,1
9346,5601,citation,1
9347,5602,Contributor,1
9348,5603,Literature,1
9349,5604,intersections,1
9350,5605,era,3
9351,5606,Short,1
9352,5607,Writings,1
9353,5608,Lamb,1
9354,5609,Clarendon,1
9355,5610,Won,3
9356,5611,Financials,1
9357,5612,acceptable,1
9358,5613,cheque,1
9359,5613,cheques,1
9360,5614,approx.,1
9361,5615,Host,1
9362,5616,Shirts,1
9363,5617,Hazelwood,1
9364,5618,shortened,2
9365,5619,Coaching,1
9366,5619,coaching,1
9367,5620,rd,1
9368,5621,inter,1
9369,5622,Graded,1
9370,5622,grading,3
9371,5622,grade,9
9372,5622,graded,1
9373,5622,grades,1
9374,5623,Graded,1
9375,5624,Re,3
9376,5625,hcc,1
9377,5626,Closed,1
9378,5627,methadone,3
9379,5628,mg,1
9380,5629,depressing,1
9381,5630,shit,2
9382,5630,Shit,1
9383,5631,addicted,1
9384,5632,opiates,2
9385,5633,bear,4
9386,5633,born,4
9387,5634,utter,2
9388,5635,Hang,1
9389,5636,addiction,3
9390,5637,rehab,3
9391,5638,detox,1
9392,5639,controversial,6
9393,5640,goose,1
9394,5640,geese,1
9395,5641,loan,1
9396,5642,providers,1
9397,5642,provider,1
9398,5643,triple,1
9399,5643,triples,1
9400,5644,hug,1
9401,5645,utterly,2
9402,5646,camp,3
9403,5647,sick,5
9404,5648,gram,1
9405,5648,grams,3
9406,5649,extract,1
9407,5650,vibrating,5
9408,5650,vibrated,1
9409,5650,vibrate,2
9410,5651,pitch,5
9411,5652,jungle,1
9412,5653,mat,3
9413,5654,wobbling,1
9414,5654,wobble,1
9415,5654,wobbled,1
9416,5655,healing,1
9417,5655,heal,1
9418,5656,blackness,1
9419,5657,dissipated,1
9420,5657,dissipate,1
9421,5658,explosion,2
9422,5659,medallion,9
9423,5660,diameter,1
9424,5661,coin,2
9425,5662,legs,3
9426,5663,flip,2
9427,5663,flipped,1
9428,5664,snapped,1
9429,5665,abyss,1
9430,5666,liquid,4
9431,5666,liquids,1
9432,5667,champagne,1
9433,5668,bubbles,1
9434,5669,cleansed,1
9435,5669,cleansing,1
9436,5670,taint,1
9437,5671,flames,1
9438,5672,closed,1
9439,5673,alive,1
9440,5674,saddling,1
9441,5675,beacons,1
9442,5676,wow,1
9443,5677,gene,1
9444,5678,rollercoaster,1
9445,5679,empty,4
9446,5680,golden,2
9447,5680,Golden,1
9448,5681,overflowed,1
9449,5681,overflowing,1
9450,5682,existent,1
9451,5683,bored,2
9452,5683,boring,1
9453,5684,Division,1
9454,5685,Bell,2
9455,5686,approx,3
9456,5687,yummy,1
9457,5688,herbs,1
9458,5689,sleeping,1
9459,5690,gym,1
9460,5691,vitamin,1
9461,5692,smoking,1
9462,5693,impatient,1
9463,5694,tolerant,3
9464,5695,dot,3
9465,5696,comma,1
9466,5697,democratic,3
9467,5698,Donate,1
9468,5699,Genuine,1
9469,5699,genuine,3
9470,5700,left,3
9471,5701,degeneration,1
9472,5702,Workers,1
9473,5703,creeping,1
9474,5704,coalition,1
9475,5704,coalitions,1
9476,5705,developmental,1
9477,5706,campaigning,2
9478,5707,celebrities,1
9479,5708,justice,1
9480,5709,cadre,1
9481,5710,contradictory,1
9482,5711,revolutionaries,1
9483,5711,revolutionary,4
9484,5712,pole,2
9485,5713,attraction,3
9486,5713,attractions,1
9487,5714,notion,1
9488,5715,disintegration,1
9489,5716,reactionary,1
9490,5717,superseded,1
9491,5718,conduit,1
9492,5719,petty,1
9493,5720,bourgeois,3
9494,5721,flank,1
9495,5722,mild,3
9496,5723,Oxfam,4
9497,5724,psychologically,1
9498,5725,replicate,2
9499,5726,phraseology,1
9500,5727,Asian,4
9501,5727,asian,1
9502,5728,peddling,1
9503,5729,footsteps,1
9504,5730,statesman,1
9505,5731,motives,2
9506,5732,Brown,5
9507,5733,debt,5
9508,5734,write-off,1
9509,5735,revision,1
9510,5736,aspirations,4
9511,5737,noble,1
9512,5737,nobles,2
9513,5738,overdue,1
9514,5739,disadvantaged,1
9515,5740,underdevelopment,1
9516,5741,placard,1
9517,5742,cancellation,1
9518,5743,strings,1
9519,5743,string,1
9520,5744,inevitable,1
9521,5745,enjoins,1
9522,5746,diary,1
9523,5747,sentiments,1
9524,5747,sentiment,1
9525,5748,communist,3
9526,5748,Communist,1
9527,5748,communists,2
9528,5749,counterpose,1
9529,5750,objectively,1
9530,5751,Communists,1
9531,5752,subjective,2
9532,5753,prop,1
9533,5754,exploitation,1
9534,5754,Exploitation,1
9535,5755,blur,1
9536,5755,blurred,1
9537,5756,sops,1
9538,5757,palliatives,1
9539,5758,bourgeoisie,1
9540,5759,vigorous,1
9541,5760,poisonous,1
9542,5761,distinct,4
9543,5762,capitalism,3
9544,5763,jd,2
9545,5764,dubious,1
9546,5765,maternity,1
9547,5766,boost,1
9548,5767,preparations,1
9549,5767,preparation,5
9550,5767,Preparations,1
9551,5768,reform,3
9552,5768,reformed,1
9553,5769,discipline,5
9554,5769,disciplined,1
9555,5770,regiment,1
9556,5770,Regiment,3
9557,5771,unrest,2
9558,5772,charitable,5
9559,5773,insignificant,1
9560,5774,Denmark,2
9561,5775,ameliorate,1
9562,5776,engendered,1
9563,5776,engender,1
9564,5777,industrialisation,1
9565,5778,metropolitan,1
9566,5779,contrived,1
9567,5780,Helen,9
9568,5781,translator,1
9569,5782,butter,1
9570,5783,syrupy,1
9571,5784,loaf,1
9572,5785,scalds,1
9573,5786,transportation,1
9574,5787,spelling,1
9575,5787,spells,2
9576,5787,spell,2
9577,5787,spelt,1
9578,5788,Contrast,1
9579,5788,contrast,3
9580,5789,weasel,1
9581,5790,insult,2
9582,5791,slave-drivers,1
9583,5792,de,4
9584,5793,intelligent,1
9585,5794,aristocracy,1
9586,5795,filth,1
9587,5796,vigilance,1
9588,5797,morality,1
9589,5798,demagogues,1
9590,5799,extreme,2
9591,5800,aristocrats,1
9592,5801,diplomatists,1
9593,5802,perceptive,1
9594,5803,ep,2
9595,5804,thrift,1
9596,5805,internalisation,1
9597,5806,universe,1
9598,5807,cogs,1
9599,5808,capitalist,2
9600,5809,expression,3
9601,5809,expressions,1
9602,5810,personalities,1
9603,5811,embodiment,1
9604,5812,craftsman,1
9605,5813,Industrial,10
9606,5814,robotic,1
9607,5815,template,6
9608,5815,templates,9
9609,5815,Templates,1
9610,5816,collective,6
9611,5817,inventor,1
9612,5818,observed,6
9613,5818,observe,1
9614,5819,Similarly,4
9615,5820,industrialist,1
9616,5821,renounce,1
9617,5822,unvarying,1
9618,5823,regularity,1
9619,5824,automaton,1
9620,5825,revolution,2
9621,5826,Barbara,2
9622,5827,Hammonds,2
9623,5828,attentive,1
9624,5829,attachment,1
9625,5830,alone,5
9626,5831,vices,1
9627,5831,vice,1
9628,5832,labourer,1
9629,5833,rulers,1
9630,5834,proletarians,2
9631,5834,proletarian,1
9632,5835,simmering,1
9633,5836,anonymous,2
9634,5836,Anonymous,1
9635,5837,hosier,1
9636,5838,factory,3
9637,5838,factories,1
9638,5838,Factory,1
9639,5839,workmen,1
9640,5840,obliged,2
9641,5841,Work,8
9642,5842,consumerism,1
9643,5843,absenteeism,1
9644,5844,laxity,1
9645,5845,superiority,1
9646,5846,idle,1
9647,5847,benevolence,1
9648,5848,possessors,1
9649,5848,possessor,1
9650,5849,resume,1
9651,5850,paternal,1
9652,5851,destitution,2
9653,5852,wretchedness,1
9654,5853,temperance,1
9655,5854,sect,1
9656,5855,hostility,2
9657,5856,Moral,1
9658,5857,Campaign,1
9659,5858,neighbourhoods,1
9660,5858,neighbourhood,1
9661,5859,creeps,1
9662,5860,sabbatical,1
9663,5861,bible,1
9664,5862,more,2
9665,5863,strikers,1
9666,5864,teeth,2
9667,5865,subverted,1
9668,5866,Salvation,2
9669,5867,processions,2
9670,5868,confrontation,1
9671,5869,publicans,1
9672,5870,livelihood,1
9673,5870,livelihoods,3
9674,5871,abstinence,1
9675,5872,cranks,1
9676,5873,pitched,1
9677,5874,Sally,1
9678,5875,hq,2
9679,5876,candid,1
9680,5877,lessen,1
9681,5877,lessening,2
9682,5878,legion,1
9683,5879,consort,1
9684,5880,philanthropy,1
9685,5881,Conservative,1
9686,5882,treasury,1
9687,5883,lord,1
9688,5884,acutely,2
9689,5885,activists,1
9690,5885,activist,1
9691,5886,outlook,2
9692,5887,self-determination,1
9693,5888,Vietnamese,1
9694,5889,independence,3
9695,5890,latent,1
9696,5891,phenomenal,1
9697,5892,perils,1
9698,5893,actors,2
9699,5894,auxiliary,1
9700,5895,effectively,4
9701,5896,unconsciously,1
9702,5897,reproof,1
9703,5898,couch,7
9704,5899,practical,7
9705,5899,Practical,1
9706,5900,destinies,1
9707,5901,acute,2
9708,5902,levellers,1
9709,5903,presumes,1
9710,5904,victimhood,1
9711,5905,supplicant,1
9712,5906,helplessness,1
9713,5907,lodged,1
9714,5907,lodge,2
9715,5907,lodging,1
9716,5908,essay,8
9717,5909,communism,1
9718,5909,Communism,1
9719,5910,possessions,1
9720,5910,possession,1
9721,5911,surplus,1
9722,5912,thieves,2
9723,5913,curb,1
9724,5914,repress,1
9725,5915,guilty,1
9726,5916,consecrated,1
9727,5917,suppress,1
9728,5918,antagonism,3
9729,5919,outlawing,1
9730,5919,outlaw,1
9731,5920,giving,1
9732,5921,doles,1
9733,5922,seditious,1
9734,5923,indolent,1
9735,5924,hunger,3
9736,5925,reformers,1
9737,5926,acrimonious,1
9738,5927,imprisoned,1
9739,5928,bleak,3
9740,5929,redemption,1
9741,5930,troublemakers,1
9742,5931,leaked,1
9743,5931,leaks,1
9744,5932,mill,1
9745,5933,incarcerated,1
9746,5934,downward,2
9747,5935,tendency,2
9748,5936,frank,1
9749,5937,moralists,1
9750,5938,lunatic,1
9751,5939,asylums,1
9752,5939,asylum,6
9753,5939,Asylum,1
9754,5940,imposition,2
9755,5941,constitutionally,1
9756,5942,compulsion,1
9757,5943,disqualify,1
9758,5944,overthrow,1
9759,5945,suffering,5
9760,5946,stark,1
9761,5947,supplication,1
9762,5948,urgency,1
9763,5949,crusade,1
9764,5950,pale,1
9765,5951,pink,1
9766,5952,sidekick,1
9767,5953,cos,1
9768,5954,ending,2
9769,5955,renter.,1
9770,5956,Resident,1
9771,5957,adverts,1
9772,5958,pma,4
9773,5959,Cards,2
9774,5960,teaching,7
9775,5961,Student,3
9776,5962,Uniforms,1
9777,5963,bbs,1
9778,5964,Practical,4
9779,5965,Style,1
9780,5966,Aug,2
9781,5967,Belt,1
9782,5968,Cork,1
9783,5969,Uniforms.,1
9784,5970,wrot,1
9785,5971,pic,1
9786,5972,Gi,2
9787,5973,somebody,1
9788,5974,Connecticut,1
9789,5975,kings,1
9790,5975,Kings,1
9791,5976,originated,1
9792,5977,species,4
9793,5978,married,1
9794,5979,pm,9
9795,5980,Salaries,1
9796,5980,salaries,3
9797,5980,salary,1
9798,5981,Staffing,1
9799,5982,recruitment,7
9800,5983,Speaker,10
9801,5984,Rev,5
9802,5985,briefing,2
9803,5986,organisational,1
9804,5987,Presidential,2
9805,5987,presidential,1
9806,5988,Buildings,4
9807,5989,endorsed,4
9808,5989,endorse,1
9809,5990,finalising,1
9810,5991,remit,2
9811,5992,equality,2
9812,5993,Private,2
9813,5994,Parliamentarians,1
9814,5995,Lords,2
9815,5996,mock-up,1
9816,5996,mock-ups,2
9817,5997,Draft,1
9818,5998,Non-Government,1
9819,5999,researchers,2
9820,5999,researcher,1
9821,6000,vacant,1
9822,6001,Provincial,1
9823,6002,Personnel,1
9824,6003,flexibilities,1
9825,6003,Flexibility,1
9826,6003,flexibility,3
9827,6004,Secretarial,1
9828,6005,oca,1
9829,6006,Subsistence,1
9830,6007,constituency,2
9831,6008,Poppies,1
9832,6009,Lilies,1
9833,6010,Graves,1
9834,6011,deferred,3
9835,6012,Premium,3
9836,6013,premium,2
9837,6014,Secretariat,2
9838,6015,Centres,2
9839,6016,substantive,1
9840,6017,Salaries,4
9841,6018,propositions,1
9842,6019,abstained,2
9843,6020,staffing,1
9844,6021,Clerks,3
9845,6022,proviso,1
9846,6023,clerks,1
9847,6024,placements,1
9848,6024,placement,1
9849,6025,Examiner,2
9850,6026,Statutory,2
9851,6027,Chairperson,1
9852,6028,apprise,1
9853,6029,other,1
9854,6030,Ministers,2
9855,6031,contractual,3
9856,6032,Audit,3
9857,6033,Dame,3
9858,6034,Immigration,1
9859,6035,refugee,1
9860,6035,refugees,1
9861,6036,detention,3
9862,6037,resumption,2
9863,6038,removals,2
9864,6038,removal,1
9865,6039,devise,1
9866,6040,low-level,2
9867,6041,credible,1
9868,6042,adjudicators,3
9869,6042,adjudicator,1
9870,6043,sa,3
9871,6044,Vigil,1
9872,6045,Pistols,3
9873,6046,Sex,3
9874,6046,sex,2
9875,6047,tribute,2
9876,6048,musicians,1
9877,6049,punk,1
9878,6050,Pistols,1
9879,6051,blistering,1
9880,6051,blisters,6
9881,6052,Vacant,1
9882,6053,bookmakers,1
9883,6054,incentive,1
9884,6055,underestimated,2
9885,6056,spur,1
9886,6057,Kelly,1
9887,6058,youngsters,2
9888,6058,youngster,1
9889,6059,knack,2
9890,6060,Butt,1
9891,6061,scorer,1
9892,6062,sofas,1
9893,6062,sofa,2
9894,6063,wooden,1
9895,6064,panelling,1
9896,6065,palette,1
9897,6066,calming,1
9898,6067,embark,1
9899,6067,embarks,1
9900,6068,dip,2
9901,6068,dipped,1
9902,6069,eclectic,2
9903,6070,cabin,1
9904,6071,television,4
9905,6072,speciality,2
9906,6073,cosy,1
9907,6074,comp,2
9908,6075,timeout,1
9909,6076,Selves,1
9910,6076,self,3
9911,6077,anti,2
9912,6078,comic,1
9913,6079,reel,1
9914,6080,min.,1
9915,6081,comedians,1
9916,6082,show.,1
9917,6083,asap,1
9918,6084,booking.,1
9919,6085,Showreel,1
9920,6086,watch.,1
9921,6087,hi,2
9922,6088,glen,1
9923,6089,brilliant.,1
9924,6090,work.,1
9925,6091,Global,1
9926,6092,Predictions,1
9927,6093,melting,1
9928,6094,ecosystems,1
9929,6095,greenhouse,2
9930,6096,unsustainable,1
9931,6097,manifesting,1
9932,6098,melt,1
9933,6099,coastal,2
9934,6100,encroaching,1
9935,6101,heralded,1
9936,6102,Climatologists,1
9937,6103,swathes,1
9938,6104,residential,3
9939,6105,cater,1
9940,6106,geography,3
9941,6107,naked,1
9942,6108,Holidaymakers,1
9943,6109,imperatives,1
9944,6110,Kyoto,1
9945,6111,Lists,1
9946,6112,Secure,1
9947,6113,Starter,2
9948,6114,printing,2
9949,6115,mb,2
9950,6116,Data,3
9951,6117,Accounts,2
9952,6118,Filtering,1
9953,6119,Filters,1
9954,6120,Interface,2
9955,6121,smtp,1
9956,6122,Server,2
9957,6123,Transfer,5
9958,6124,Domain,1
9959,6125,ftp,1
9960,6126,beneficial,1
9961,6127,qualification,6
9962,6127,Qualifications,1
9963,6128,progression,3
9964,6129,advisor,1
9965,6130,conjunction,2
9966,6131,proactive,1
9967,6132,structured,1
9968,6133,initiation,1
9969,6134,satisfactory,1
9970,6135,an,1
9971,6136,completion,3
9972,6137,workforce,1
9973,6138,procurement,1
9974,6139,drainage,2
9975,6140,vehicular,1
9976,6141,diversity,2
9977,6142,Certificate,1
9978,6143,Mechanical,2
9979,6144,accountability,1
9980,6145,accurately,1
9981,6146,recruit,1
9982,6147,usefulness,1
9983,6148,employers,6
9984,6148,employer,2
9985,6148,Employers,1
9986,6149,focus,3
9987,6150,mechanism,2
9988,6150,Mechanism,1
9989,6150,mechanisms,2
9990,6151,avenue,1
9991,6152,Stroll,1
9992,6153,nightlife,1
9993,6154,landmarks,1
9994,6155,Opera,4
9995,6156,amusement,1
9996,6157,pavement,1
9997,6158,seafood,1
9998,6159,moat,1
9999,6160,butterfly,1
10000,6161,concert,1
10001,6162,statue,1
10002,6163,antique,1
10003,6164,Maritime,1
10004,6165,floating,1
10005,6166,quay,1
10006,6167,psychological,5
10007,6168,unwritten,1
10008,6169,mutual,1
10009,6170,empowerment,1
10010,6171,motivation,2
10011,6172,intangibles,1
10012,6173,both,1
10013,6174,win-win,1
10014,6175,capabilities,2
10015,6175,capability,1
10016,6176,motivated,1
10017,6177,recruiters,2
10018,6178,timeframe,1
10019,6179,motivator,1
10020,6180,lifetime,1
10021,6181,governance,5
10022,6181,Governance,1
10023,6182,Zip,1
10024,6183,mra,1
10025,6184,bsc,4
10026,6185,Gas,2
10027,6186,awaiting,1
10028,6186,Awaiting,1
10029,6187,cp,3
10030,6188,Valid,1
10031,6189,coa,1
10032,6190,identification,1
10033,6191,Identification,1
10034,6192,Labelling,1
10035,6193,Impact,3
10036,6194,Flow,2
10037,6195,Disputed,1
10038,6196,Notification,1
10039,6197,Ceased,3
10040,6198,Estimated,3
10041,6199,Manufacturing,2
10042,6200,sdi,2
10043,6201,Consular,1
10044,6202,Skilled,1
10045,6202,skilled,3
10046,6203,pirates,4
10047,6203,pirate,3
10048,6204,voyages,1
10049,6205,fictional,1
10050,6206,chase,1
10051,6206,chased,1
10052,6206,Chased,1
10053,6206,chasing,2
10054,6207,shortcut,1
10055,6208,mom,1
10056,6209,descriptive,1
10057,6210,skimming,1
10058,6211,grandchildren,1
10059,6212,curiosity,2
10060,6213,imagination,1
10061,6214,thirst,1
10062,6215,quenches,1
10063,6216,grandsons,1
10064,6217,abbreviated,1
10065,6218,alternate,1
10066,6219,masterpiece,2
10067,6220,intrigue,1
10068,6221,flashlight,1
10069,6222,Mom,1
10070,6223,ignorance,1
10071,6224,unwillingness,1
10072,6225,seize,2
10073,6226,mahogany,19
10074,6227,Brazilian,10
10075,6228,destruction,2
10076,6229,Indian,2
10077,6230,retailers,3
10078,6231,mv,1
10079,6232,Arctic,1
10080,6233,suspend,1
10081,6233,suspending,1
10082,6234,illegalities,1
10083,6235,prohibited,1
10084,6235,prohibit,1
10085,6236,fraudulent,1
10086,6237,falsified,1
10087,6238,inventories,1
10088,6239,corruption,2
10089,6240,reproduction,1
10090,6241,dining,4
10091,6242,Burns,1
10092,6243,Guitars,1
10093,6244,Elvis,1
10094,6245,Greenpeace,1
10095,6246,stolen,1
10096,6247,importers,2
10097,6248,Partners,2
10098,6249,Federal,1
10099,6250,environmentalist,1
10100,6250,Environmentalists,1
10101,6251,shocked,1
10102,6251,shock,1
10103,6251,shocks,1
10104,6252,deforestation,1
10105,6253,legally,1
10106,6254,disclosed,1
10107,6255,detection,1
10108,6256,transparent,1
10109,6257,rainforest,1
10110,6258,Editors,1
10111,6259,Press,3
10112,6260,correspondence,1
10113,6261,Ancient,1
10114,6262,homepage,4
10115,6263,Asia,4
10116,6264,Indians,1
10117,6265,spiders,8
10118,6265,spider,10
10119,6266,zebra,5
10120,6267,millimetres,1
10121,6268,spectacular,3
10122,6269,prey,4
10123,6270,silk,1
10124,6271,thread,1
10125,6272,venomous,1
10126,6273,To,1
10127,6274,arthropod,1
10128,6275,telephoto,1
10129,6276,retina,1
10130,6277,pedipalps,2
10131,6277,pedipalp,1
10132,6278,boxing,1
10133,6279,sexual,1
10134,6280,sperm,2
10135,6281,reservoir,2
10136,6282,Mating,1
10137,6283,reproductive,1
10138,6284,abdomen,1
10139,6285,compartment,1
10140,6286,fertilise,1
10141,6287,fooled,1
10142,6288,creatures,2
10143,6289,Daddy,1
10144,6290,Cosmo,3
10145,6291,skate,1
10146,6292,Norway,10
10147,6293,Alexander,3
10148,6294,descendant,1
10149,6295,heiress,1
10150,6296,childbirth,1
10151,6297,nobility,1
10152,6298,dissension,1
10153,6299,solicited,1
10154,6300,great-uncle,1
10155,6301,frieze,1
10156,6302,heir,1
10157,6303,treaty,2
10158,6304,great-niece,1
10159,6305,Tempestuous,1
10160,6306,gales,1
10161,6307,lashed,1
10162,6308,thirteen,2
10163,6309,claimants,1
10164,6310,accession,4
10165,6311,imposter,1
10166,6312,Bergen,2
10167,6313,clergy,1
10168,6314,convicted,3
10169,6315,fraud,1
10170,6316,compass,1
10171,6317,Southwest,2
10172,6318,prosperity,3
10173,6319,southeast,2
10174,6320,desk,11
10175,6320,desks,4
10176,6320,Desk,1
10177,6321,burdens,2
10178,6322,cutter,2
10179,6323,blade,2
10180,6324,knife-edge,1
10181,6325,disapproving,1
10182,6326,finger,1
10183,6326,fingers,3
10184,6327,workload,1
10185,6328,cramp,1
10186,6329,Desktops,1
10187,6329,desktop,3
10188,6330,trays,1
10189,6331,ncr,1
10190,6332,southeastern,2
10191,6333,cactuses,1
10192,6333,Cactus,1
10193,6334,sha,1
10194,6335,stagnant,1
10195,6336,unexpected,1
10196,6337,jamming,1
10197,6338,staircase,2
10198,6339,stairs,2
10199,6340,accumulate,1
10200,6341,dispersal,2
10201,6342,stab,1
10202,6343,vase,2
10203,6344,suck,1
10204,6344,sucked,2
10205,6345,wicks,1
10206,6346,burnt,1
10207,6347,fishpond,1
10208,6348,southwestern,2
10209,6349,indoor,1
10210,6350,luck,1
10211,6351,tabletop,1
10212,6352,fountain,1
10213,6353,bamboo,1
10214,6354,signboard,1
10215,6355,blessings,1
10216,6356,psychic,1
10217,6357,metaphysics,1
10218,6358,Storage,3
10219,6359,Solutions,1
10220,6360,commercial-grade,1
10221,6361,entities,1
10222,6362,Miller,1
10223,6363,workstations,1
10224,6364,bookcases,2
10225,6364,bookcase,1
10226,6365,cabinets,2
10227,6365,cabinet,7
10228,6366,Chairs,2
10229,6367,ergonomics,1
10230,6368,Chair,1
10231,6369,Licensed,2
10232,6370,iso,1
10233,6371,certified,2
10234,6372,Indonesia,1
10235,6373,institutional,3
10236,6374,Desks,2
10237,6375,Line,3
10238,6376,refurbished,2
10239,6377,liquidator,1
10240,6378,Mall,1
10241,6379,Outdoor,1
10242,6380,outdoor,1
10243,6381,Designers,1
10244,6382,listing,3
10245,6382,listings,3
10246,6383,websites,4
10247,6384,relocation,1
10248,6385,Ergonomic,1
10249,6386,Computer,1
10250,6387,pain,6
10251,6387,pains,1
10252,6388,Suites,4
10253,6389,Virtual,2
10254,6390,pb,1
10255,6391,Church,2
10256,6392,seating,1
10257,6393,webmaster,1
10258,6394,Reality,1
10259,6395,Wellington,1
10260,6396,Flights,1
10261,6397,theory,11
10262,6397,theories,1
10263,6398,churning,1
10264,6399,examination,1
10265,6400,Satisfaction,1
10266,6401,liken,1
10267,6402,mindset,1
10268,6403,exams,4
10269,6403,exam,10
10270,6404,painful,3
10271,6405,Brief,2
10272,6406,Railway,2
10273,6407,locomotive,1
10274,6407,locomotives,1
10275,6408,cylinder,1
10276,6409,loco,1
10277,6409,locos,1
10278,6410,loading,2
10279,6411,boiler,2
10280,6412,batch,1
10281,6413,naming,1
10282,6414,steamers,1
10283,6415,Trains,1
10284,6416,Bullied,1
10285,6417,syllabus,1
10286,6417,Syllabus,1
10287,6418,composition,1
10288,6419,Companion,2
10289,6420,Guides,2
10290,6421,Guitar,1
10291,6422,Bass,3
10292,6423,Professionals,2
10293,6424,Digestive,1
10294,6425,Healthcare,1
10295,6425,healthcare,1
10296,6426,pharmacy,2
10297,6427,healthcare,1
10298,6428,composite,1
10299,6428,Composite,2
10300,6429,Textiles,1
10301,6430,Shorts,1
10302,6431,ssg,1
10303,6432,laboratories,1
10304,6432,Laboratory,1
10305,6432,laboratory,3
10306,6433,Growth,2
10307,6434,textiles,1
10308,6435,Foresight,1
10309,6436,gb,1
10310,6437,swing,1
10311,6438,artillery,1
10312,6439,replica,1
10313,6440,musical,2
10314,6441,terrier,1
10315,6442,ferret,1
10316,6443,pig,1
10317,6443,pigs,1
10318,6444,vintage,1
10319,6445,motorbike,1
10320,6446,horse,2
10321,6447,livestock,2
10322,6448,video.,1
10323,6449,aroused,1
10324,6450,thesis,4
10325,6451,publishing,1
10326,6452,data,4
10327,6453,phd,1
10328,6454,summit,1
10329,6455,st,1
10330,6456,singing,3
10331,6456,sung,1
10332,6457,bagel,1
10333,6458,precinct,1
10334,6459,pasted,2
10335,6460,doors,1
10336,6461,Real,3
10337,6462,Managers,1
10338,6463,checklist,1
10339,6464,carbon,3
10340,6465,flexes,1
10341,6466,electrician,2
10342,6467,fuse,2
10343,6467,fused,1
10344,6468,mess,5
10345,6469,blanket,2
